Lines,Lon,VehicleNumber,Time,Lat
500,21.0426286,3413,2024-02-13 19:28:52,52.3001675
509,21.093949,3414,2024-02-13 19:28:54,52.227432
120,21.0351825,3415,2024-02-13 19:28:51,52.2547586
132,21.0486411,3416,2024-02-13 19:12:06,52.2646153
140,21.0817693,3417,2024-02-13 19:28:51,52.2946106
512,21.0472025,3418,2024-02-13 19:28:48,52.2645363
340,21.0466118,3419,2024-02-13 18:53:10,52.2648466
512,21.0521983,3420,2024-02-13 19:28:53,52.2529166
102,21.078318,3421,2024-02-13 19:28:51,52.252691
190,21.047088,3423,2024-02-13 11:43:50,52.2645733
132,21.0460621,3424,2024-02-13 15:12:16,52.2648736
112,20.9644435,3425,2024-02-13 19:28:51,52.27524
160,21.0485875,3426,2024-02-13 19:28:49,52.264664
160,21.0031438,3427,2024-02-13 19:28:54,52.2292333
731,20.9748808,3428,2024-02-13 19:28:51,52.316514
500,20.9821303,3429,2024-02-13 19:28:53,52.2531031
509,21.0419563,3430,2024-02-13 19:28:51,52.25017
738,21.0485936,3431,2024-02-13 19:18:38,52.264612
509,20.9469513,3432,2024-02-13 19:28:54,52.3399656
340,21.0466875,3433,2024-02-13 19:04:01,52.2646553
735,21.011658,3434,2024-02-13 19:28:53,52.453888
527,21.0465062,3435,2024-02-13 19:25:07,52.265207
509,20.9413003,3436,2024-02-13 19:28:53,52.3244866
738,21.1698251,3437,2024-02-13 19:28:50,52.397785
Z26,20.9347665,3438,2024-02-13 19:28:36,52.22477
102,21.0395073,3439,2024-02-13 19:28:55,52.2458776
140,21.0526386,3440,2024-02-13 19:28:54,52.2765566
527,21.0475335,3441,2024-02-13 19:28:53,52.264515
120,21.0480427,3442,2024-02-13 19:28:55,52.2644684
723,21.0460103,3443,2024-02-13 18:25:25,52.2645985
414,21.0028856,3444,2024-02-13 19:28:52,52.29063
705,21.033415,3445,2024-02-13 19:28:52,52.4248986
500,21.0459213,3446,2024-02-13 12:20:05,52.2649363
145,21.000575,3447,2024-02-13 19:28:54,52.2912433
414,20.9636636,3448,2024-02-13 19:28:55,52.1969459
112,20.9116026,3449,2024-02-13 19:28:52,52.2506463
518,21.0485953,3450,2024-02-13 18:56:52,52.2646691
112,21.0807383,3451,2024-02-13 19:28:53,52.3076995
120,21.0471241,3452,2024-02-13 19:28:50,52.2516748
738,21.1960225,3453,2024-02-13 19:28:52,52.4034713
509,20.9465946,3454,2024-02-13 19:28:54,52.3399331
705,20.968152,3455,2024-02-13 19:28:54,52.271922
199,21.0762273,3456,2024-02-13 19:28:49,52.287734
509,20.9595391,3457,2024-02-13 19:28:52,52.3164183
414,20.960414,3458,2024-02-13 19:28:50,52.2164525
518,21.047148,3459,2024-02-13 09:43:02,52.264891
414,20.9480233,3460,2024-02-13 19:28:54,52.2005641
500,21.0419485,3461,2024-02-13 19:28:55,52.2713286
120,21.0501131,3462,2024-02-13 19:28:55,52.3472931
